id	variable	value	cluster	label
2336	196	19	0	2	Pearl St & Hanover Square
2337	196	2	0	2	Pearl St & Hanover Square
2338	196	14	14.29	2	Pearl St & Hanover Square
2339	196	18	0	2	Pearl St & Hanover Square
2340	196	22	0	2	Pearl St & Hanover Square
2341	196	6	0	2	Pearl St & Hanover Square
2342	196	13	12.96	2	Pearl St & Hanover Square
2343	196	4	0	2	Pearl St & Hanover Square
2344	196	5	0	2	Pearl St & Hanover Square
2345	196	16	3.49	2	Pearl St & Hanover Square
2346	196	23	0	2	Pearl St & Hanover Square
2347	196	8	0.55	2	Pearl St & Hanover Square
2348	196	3	0	2	Pearl St & Hanover Square
2349	196	15	9.81	2	Pearl St & Hanover Square
2350	196	7	0	2	Pearl St & Hanover Square
2351	196	20	0	2	Pearl St & Hanover Square
2352	196	9	6.21	2	Pearl St & Hanover Square
2353	198	13	14.38	2	Barclay St & Church St
2354	198	14	13.96	2	Barclay St & Church St
2355	198	2	6.67	2	Barclay St & Church St
2356	198	11	20.7	2	Barclay St & Church St
2357	198	17	5.04	2	Barclay St & Church St
2358	198	16	7.3	2	Barclay St & Church St
2359	198	9	14.6	2	Barclay St & Church St
2360	198	6	3.6	2	Barclay St & Church St
2361	198	0	4.67	2	Barclay St & Church St
2362	198	4	5.23	2	Barclay St & Church St
2363	198	15	13.3	2	Barclay St & Church St
2364	198	3	5.45	2	Barclay St & Church St
2365	198	23	3.94	2	Barclay St & Church St
2366	198	19	0.55	2	Barclay St & Church St
2367	198	22	6.14	2	Barclay St & Church St
2368	198	7	4.79	2	Barclay St & Church St
2369	198	21	4.82	2	Barclay St & Church St
2370	198	18	1.98	2	Barclay St & Church St
2371	198	5	4.14	2	Barclay St & Church St
2372	198	10	17.43	2	Barclay St & Church St
2373	198	1	4.86	2	Barclay St & Church St
2374	198	20	4.16	2	Barclay St & Church St
2375	198	12	13.2	2	Barclay St & Church St
2376	198	8	11.03	2	Barclay St & Church St
2377	203	7	0	2	W 59 St & 10 Ave
2378	203	13	0	2	W 59 St & 10 Ave
2379	203	2	0	2	W 59 St & 10 Ave
2380	203	3	0	2	W 59 St & 10 Ave
2381	203	15	0	2	W 59 St & 10 Ave
2382	203	23	0	2	W 59 St & 10 Ave
2383	203	19	0	2	W 59 St & 10 Ave
2384	203	1	0	2	W 59 St & 10 Ave
2385	203	11	0	2	W 59 St & 10 Ave
2386	203	10	0	2	W 59 St & 10 Ave
2387	203	14	0.11	2	W 59 St & 10 Ave
2388	203	8	0	2	W 59 St & 10 Ave
2389	203	18	0.11	2	W 59 St & 10 Ave
2390	203	16	0	2	W 59 St & 10 Ave
2391	203	0	0	2	W 59 St & 10 Ave
2392	203	17	0	2	W 59 St & 10 Ave
2393	203	20	0	2	W 59 St & 10 Ave
2394	203	12	0	2	W 59 St & 10 Ave
2395	203	6	0	2	W 59 St & 10 Ave
2396	203	22	0	2	W 59 St & 10 Ave
2397	203	21	0	2	W 59 St & 10 Ave
2398	203	9	0	2	W 59 St & 10 Ave
2399	203	4	0	2	W 59 St & 10 Ave
2400	203	5	0	2	W 59 St & 10 Ave
2401	204	11	0	2	W 54 St & 9 Ave
2402	204	19	0	2	W 54 St & 9 Ave
2403	204	14	0.44	2	W 54 St & 9 Ave
2404	204	7	0	2	W 54 St & 9 Ave
2405	204	16	0	2	W 54 St & 9 Ave
2406	204	3	0	2	W 54 St & 9 Ave
2407	204	15	0	2	W 54 St & 9 Ave
2408	204	10	0.11	2	W 54 St & 9 Ave
2409	204	23	0	2	W 54 St & 9 Ave
2410	204	2	0	2	W 54 St & 9 Ave
2411	204	20	0	2	W 54 St & 9 Ave
2412	204	12	0	2	W 54 St & 9 Ave
2413	204	6	0	2	W 54 St & 9 Ave
2414	204	9	0	2	W 54 St & 9 Ave
2415	204	8	0	2	W 54 St & 9 Ave
2416	204	21	0.11	2	W 54 St & 9 Ave
2417	204	5	0	2	W 54 St & 9 Ave
2418	204	22	0.11	2	W 54 St & 9 Ave
2419	204	13	0.22	2	W 54 St & 9 Ave
2420	204	4	0	2	W 54 St & 9 Ave
2421	204	0	0	2	W 54 St & 9 Ave
2422	204	18	0	2	W 54 St & 9 Ave
2423	204	1	0.11	2	W 54 St & 9 Ave
2424	204	17	0	2	W 54 St & 9 Ave
2425	205	7	6.97	2	West St & Chambers St
2426	205	19	0.66	2	West St & Chambers St
2427	205	12	8.83	2	West St & Chambers St
2428	205	23	2.25	2	West St & Chambers St
2429	205	3	1.63	2	West St & Chambers St
2430	205	15	4.69	2	West St & Chambers St
2431	205	10	15.03	2	West St & Chambers St
2432	205	11	9.69	2	West St & Chambers St
2433	205	8	10.7	2	West St & Chambers St
2434	205	21	1.32	2	West St & Chambers St
2435	205	0	1.44	2	West St & Chambers St
2436	205	16	7.19	2	West St & Chambers St
2437	205	14	7.09	2	West St & Chambers St
2438	205	20	1.97	2	West St & Chambers St
2439	205	1	0.66	2	West St & Chambers St
2440	205	6	2.62	2	West St & Chambers St
2441	205	9	17.54	2	West St & Chambers St
2442	205	17	3.5	2	West St & Chambers St
2443	205	4	1.96	2	West St & Chambers St
2444	205	5	1.53	2	West St & Chambers St
2445	205	2	0.33	2	West St & Chambers St
2446	205	18	0.88	2	West St & Chambers St
2447	205	22	1.43	2	West St & Chambers St
2448	205	13	7.95	2	West St & Chambers St
2449	206	19	0	2	State St
2450	206	7	0	2	State St
2451	206	23	0	2	State St
2452	206	20	0	2	State St
2453	206	12	0.65	2	State St
2454	206	10	2.4	2	State St
2455	206	3	0	2	State St
2456	206	8	0	2	State St
2457	206	15	0.55	2	State St
2458	206	5	0	2	State St
2459	206	11	0.98	2	State St
2460	206	14	0.76	2	State St
2461	206	21	0	2	State St
2462	206	0	0	2	State St
2463	206	16	0.54	2	State St
2464	206	9	1.42	2	State St
2465	206	4	0	2	State St
2466	206	1	0	2	State St
2467	206	6	0	2	State St
2468	206	2	0	2	State St
2469	206	17	0.33	2	State St
2470	206	18	0	2	State St
2471	206	22	0	2	State St
2472	206	13	1.09	2	State St
2473	207	19	29.39	2	E 3 St & 1 Ave
2474	207	11	0	2	E 3 St & 1 Ave
2475	207	21	20.39	2	E 3 St & 1 Ave
2476	207	7	0.11	2	E 3 St & 1 Ave
2477	207	23	10.36	2	E 3 St & 1 Ave
2478	207	3	10.89	2	E 3 St & 1 Ave
2479	207	20	26.62	2	E 3 St & 1 Ave
2480	207	12	0.11	2	E 3 St & 1 Ave
2481	207	10	0.22	2	E 3 St & 1 Ave
2482	207	8	0	2	E 3 St & 1 Ave
2483	207	17	1.97	2	E 3 St & 1 Ave
2484	207	15	0.44	2	E 3 St & 1 Ave
2485	207	5	5.23	2	E 3 St & 1 Ave
2486	207	16	0.87	2	E 3 St & 1 Ave
2487	207	14	0.11	2	E 3 St & 1 Ave
2488	207	1	7.73	2	E 3 St & 1 Ave
2489	207	0	8.44	2	E 3 St & 1 Ave
2490	207	6	0.33	2	E 3 St & 1 Ave
2491	207	9	0	2	E 3 St & 1 Ave
2492	207	4	9.69	2	E 3 St & 1 Ave
2493	207	22	12.39	2	E 3 St & 1 Ave
2494	207	2	10.71	2	E 3 St & 1 Ave
2495	207	13	0.11	2	E 3 St & 1 Ave
2496	207	18	10.8	2	E 3 St & 1 Ave
2497	212	19	4.5	2	9 Ave & W 18 St
2498	212	1	1.44	2	9 Ave & W 18 St
2499	212	16	3.81	2	9 Ave & W 18 St
2500	212	8	4.04	2	9 Ave & W 18 St
2501	212	23	4.95	2	9 Ave & W 18 St
2502	212	6	0.65	2	9 Ave & W 18 St
2503	212	7	1.31	2	9 Ave & W 18 St
2504	212	20	8.11	2	9 Ave & W 18 St
2505	212	21	10.42	2	9 Ave & W 18 St
2506	212	11	20.48	2	9 Ave & W 18 St
2507	212	17	2.19	2	9 Ave & W 18 St
2508	212	22	7.89	2	9 Ave & W 18 St
2509	212	12	18.43	2	9 Ave & W 18 St
2510	212	5	0.87	2	9 Ave & W 18 St
2511	212	10	20.92	2	9 Ave & W 18 St
2512	212	4	1.31	2	9 Ave & W 18 St
2513	212	15	10.25	2	9 Ave & W 18 St
2514	212	0	3.78	2	9 Ave & W 18 St
2515	212	9	11.11	2	9 Ave & W 18 St
2516	212	3	1.31	2	9 Ave & W 18 St
2517	212	2	0.77	2	9 Ave & W 18 St
2518	212	13	17.86	2	9 Ave & W 18 St
2519	212	18	4.08	2	9 Ave & W 18 St
2520	212	14	13.96	2	9 Ave & W 18 St
2521	213	4	0	2	W 21 St & 6 Ave
2522	213	20	0.33	2	W 21 St & 6 Ave
2523	213	19	0.33	2	W 21 St & 6 Ave
2524	213	0	0	2	W 21 St & 6 Ave
2525	213	21	0	2	W 21 St & 6 Ave
2526	213	23	0	2	W 21 St & 6 Ave
2527	213	15	3.93	2	W 21 St & 6 Ave
2528	213	12	11.34	2	W 21 St & 6 Ave
2529	213	11	11.33	2	W 21 St & 6 Ave
2530	213	10	18.74	2	W 21 St & 6 Ave
2531	213	22	0	2	W 21 St & 6 Ave
2532	213	1	0	2	W 21 St & 6 Ave
2533	213	9	10.02	2	W 21 St & 6 Ave
2534	213	17	0.88	2	W 21 St & 6 Ave
2535	213	6	0.44	2	W 21 St & 6 Ave
2536	213	5	0	2	W 21 St & 6 Ave
2537	213	16	2.18	2	W 21 St & 6 Ave
2538	213	14	4.58	2	W 21 St & 6 Ave
2539	213	3	0	2	W 21 St & 6 Ave
2540	213	2	0	2	W 21 St & 6 Ave
2541	213	7	0.98	2	W 21 St & 6 Ave
2542	213	18	0.33	2	W 21 St & 6 Ave
2543	213	8	1.31	2	W 21 St & 6 Ave
2544	213	13	10.02	2	W 21 St & 6 Ave
2545	217	16	0	2	E 4 St & 2 Ave
2546	217	17	0.99	2	E 4 St & 2 Ave
2547	217	13	0.44	2	E 4 St & 2 Ave
2548	217	6	0.65	2	E 4 St & 2 Ave
2549	217	22	5.48	2	E 4 St & 2 Ave
2550	217	7	0.22	2	E 4 St & 2 Ave
2551	217	23	4.84	2	E 4 St & 2 Ave
2552	217	14	0	2	E 4 St & 2 Ave
2553	217	2	2.51	2	E 4 St & 2 Ave
2554	217	18	6.28	2	E 4 St & 2 Ave
2555	217	19	14.47	2	E 4 St & 2 Ave
2556	217	10	0.11	2	E 4 St & 2 Ave
2557	217	15	0	2	E 4 St & 2 Ave
2558	217	9	0.54	2	E 4 St & 2 Ave
2559	217	5	1.53	2	E 4 St & 2 Ave
2560	217	1	2.54	2	E 4 St & 2 Ave
2561	217	20	11.39	2	E 4 St & 2 Ave
2562	217	11	0	2	E 4 St & 2 Ave
2563	217	8	0.44	2	E 4 St & 2 Ave
2564	217	4	2.18	2	E 4 St & 2 Ave
2565	217	21	6.58	2	E 4 St & 2 Ave
2566	217	3	3.27	2	E 4 St & 2 Ave
2567	217	12	0.11	2	E 4 St & 2 Ave
2568	217	0	2.67	2	E 4 St & 2 Ave
2569	218	7	0.76	2	E 45 St & 3 Ave
2570	218	14	4.36	2	E 45 St & 3 Ave
2571	218	3	0	2	E 45 St & 3 Ave
2572	218	6	0.55	2	E 45 St & 3 Ave
2573	218	22	0	2	E 45 St & 3 Ave
2574	218	18	0	2	E 45 St & 3 Ave
2575	218	21	0	2	E 45 St & 3 Ave
2576	218	2	0	2	E 45 St & 3 Ave
2577	218	19	0	2	E 45 St & 3 Ave
2578	218	10	25.27	2	E 45 St & 3 Ave
2579	218	20	0	2	E 45 St & 3 Ave
2580	218	1	0	2	E 45 St & 3 Ave
2581	218	5	0	2	E 45 St & 3 Ave
2582	218	11	13.73	2	E 45 St & 3 Ave
2583	218	23	0	2	E 45 St & 3 Ave
2584	218	4	0	2	E 45 St & 3 Ave
2585	218	12	4.91	2	E 45 St & 3 Ave
2586	218	13	6.21	2	E 45 St & 3 Ave
2587	218	8	9.93	2	E 45 St & 3 Ave
2588	218	15	0.76	2	E 45 St & 3 Ave
2589	218	0	0	2	E 45 St & 3 Ave
2590	218	16	0	2	E 45 St & 3 Ave
2591	218	9	22	2	E 45 St & 3 Ave
2592	218	17	0	2	E 45 St & 3 Ave
2593	219	10	0.65	2	E 52 St & 2 Ave
2594	219	7	0.65	2	E 52 St & 2 Ave
2595	219	19	0	2	E 52 St & 2 Ave
2596	219	3	0.65	2	E 52 St & 2 Ave
2597	219	6	0.65	2	E 52 St & 2 Ave
2598	219	14	0.87	2	E 52 St & 2 Ave
2599	219	22	0	2	E 52 St & 2 Ave
2600	219	18	0	2	E 52 St & 2 Ave
2601	219	23	0	2	E 52 St & 2 Ave
2602	219	15	0.44	2	E 52 St & 2 Ave
2603	219	12	0.33	2	E 52 St & 2 Ave
2604	219	11	0.54	2	E 52 St & 2 Ave
2605	219	2	0	2	E 52 St & 2 Ave
2606	219	8	0.66	2	E 52 St & 2 Ave
2607	219	21	0	2	E 52 St & 2 Ave
2608	219	5	0.65	2	E 52 St & 2 Ave
2609	219	16	0.11	2	E 52 St & 2 Ave
2610	219	9	0.65	2	E 52 St & 2 Ave
2611	219	20	0.11	2	E 52 St & 2 Ave
2612	219	0	0	2	E 52 St & 2 Ave
2613	219	17	0	2	E 52 St & 2 Ave
2614	219	1	0	2	E 52 St & 2 Ave
2615	219	4	0.65	2	E 52 St & 2 Ave
2616	219	13	0.54	2	E 52 St & 2 Ave
2617	222	19	0	2	Broadway & W 24 St
2618	222	3	0.65	2	Broadway & W 24 St
2619	222	7	0.65	2	Broadway & W 24 St
2620	222	14	4.25	2	Broadway & W 24 St
2621	222	18	0	2	Broadway & W 24 St
2622	222	10	26.36	2	Broadway & W 24 St
2623	222	6	0.65	2	Broadway & W 24 St
2624	222	15	2.18	2	Broadway & W 24 St
2625	222	11	17.21	2	Broadway & W 24 St
2626	222	2	0.66	2	Broadway & W 24 St
2627	222	23	0.79	2	Broadway & W 24 St
2628	222	21	1.21	2	Broadway & W 24 St
2629	222	12	14.39	2	Broadway & W 24 St
2630	222	16	1.31	2	Broadway & W 24 St
2631	222	8	2.73	2	Broadway & W 24 St
2632	222	20	0.22	2	Broadway & W 24 St
2633	222	1	0.99	2	Broadway & W 24 St
2634	222	5	0.65	2	Broadway & W 24 St
2635	222	22	1.32	2	Broadway & W 24 St
2636	222	17	0	2	Broadway & W 24 St
2637	222	4	0.65	2	Broadway & W 24 St
2638	222	0	1.11	2	Broadway & W 24 St
2639	222	9	24.18	2	Broadway & W 24 St
2640	222	13	6.97	2	Broadway & W 24 St
2641	224	18	10.36	2	W 24 St & 7 Ave
2642	224	10	10.02	2	W 24 St & 7 Ave
2643	224	7	9.8	2	W 24 St & 7 Ave
2644	224	19	10.64	2	W 24 St & 7 Ave
2645	224	3	9.8	2	W 24 St & 7 Ave
2646	224	6	9.81	2	W 24 St & 7 Ave
2647	224	14	10.25	2	W 24 St & 7 Ave
2648	224	2	9.84	2	W 24 St & 7 Ave
2649	224	20	10.3	2	W 24 St & 7 Ave
2650	224	12	10.8	2	W 24 St & 7 Ave
2651	224	11	10.78	2	W 24 St & 7 Ave
2652	224	23	9.91	2	W 24 St & 7 Ave
2653	224	8	9.93	2	W 24 St & 7 Ave
2654	224	15	10.14	2	W 24 St & 7 Ave
2655	224	5	10.24	2	W 24 St & 7 Ave
2656	224	22	10.2	2	W 24 St & 7 Ave
2657	224	9	9.8	2	W 24 St & 7 Ave
2658	224	21	10.31	2	W 24 St & 7 Ave
2659	224	0	10	2	W 24 St & 7 Ave
2660	224	16	10.02	2	W 24 St & 7 Ave
2661	224	4	9.8	2	W 24 St & 7 Ave
2662	224	1	9.94	2	W 24 St & 7 Ave
2663	224	17	10.08	2	W 24 St & 7 Ave
2664	224	13	11.22	2	W 24 St & 7 Ave
2665	225	7	0.11	2	8  Ave & W 52 St
2666	225	19	0	2	8  Ave & W 52 St
2667	225	10	0.44	2	8  Ave & W 52 St
2668	225	15	0	2	8  Ave & W 52 St
2669	225	11	0.33	2	8  Ave & W 52 St
2670	225	3	0.65	2	8  Ave & W 52 St
2671	225	6	0.11	2	8  Ave & W 52 St
2672	225	1	0.55	2	8  Ave & W 52 St
2673	225	14	0	2	8  Ave & W 52 St
2674	225	18	0.22	2	8  Ave & W 52 St
2675	225	23	0	2	8  Ave & W 52 St
2676	225	8	0.33	2	8  Ave & W 52 St
2677	225	20	0.11	2	8  Ave & W 52 St
2678	225	16	0	2	8  Ave & W 52 St
2679	225	17	0	2	8  Ave & W 52 St
2680	225	13	0	2	8  Ave & W 52 St
2681	225	4	0.11	2	8  Ave & W 52 St
2682	225	21	0	2	8  Ave & W 52 St
2683	225	2	0.66	2	8  Ave & W 52 St
2684	225	22	0	2	8  Ave & W 52 St
2685	225	12	0.11	2	8  Ave & W 52 St
2686	225	5	0	2	8  Ave & W 52 St
2687	225	9	0.65	2	8  Ave & W 52 St
2688	225	0	0	2	8  Ave & W 52 St
2689	227	11	0	2	52 St & 9 Ave
2690	227	19	0.66	2	52 St & 9 Ave
2691	227	3	0	2	52 St & 9 Ave
2692	227	23	0	2	52 St & 9 Ave
2693	227	1	0	2	52 St & 9 Ave
2694	227	0	0	2	52 St & 9 Ave
2695	227	16	0	2	52 St & 9 Ave
2696	227	9	0	2	52 St & 9 Ave
2697	227	4	0	2	52 St & 9 Ave
2698	227	15	0	2	52 St & 9 Ave
2699	227	20	0.66	2	52 St & 9 Ave
2700	227	12	0	2	52 St & 9 Ave
2701	227	2	0	2	52 St & 9 Ave
2702	227	18	0.33	2	52 St & 9 Ave
2703	227	14	0	2	52 St & 9 Ave
2704	227	22	0	2	52 St & 9 Ave
2705	227	13	0	2	52 St & 9 Ave
2706	227	6	0	2	52 St & 9 Ave
2707	227	21	0.33	2	52 St & 9 Ave
2708	227	17	0.11	2	52 St & 9 Ave
2709	227	5	0	2	52 St & 9 Ave
2710	227	8	0	2	52 St & 9 Ave
2711	227	7	0	2	52 St & 9 Ave
2712	227	10	0	2	52 St & 9 Ave
2713	231	13	4.68	2	1 Ave & E 44 St
2714	231	5	1.96	2	1 Ave & E 44 St
2715	231	2	1.97	2	1 Ave & E 44 St
2716	231	16	2.51	2	1 Ave & E 44 St
2717	231	1	1.99	2	1 Ave & E 44 St
2718	231	21	1.97	2	1 Ave & E 44 St
2719	231	17	1.86	2	1 Ave & E 44 St
2720	231	23	2.03	2	1 Ave & E 44 St
2721	231	7	1.31	2	1 Ave & E 44 St
2722	231	8	1.86	2	1 Ave & E 44 St
2723	231	6	1.85	2	1 Ave & E 44 St
2724	231	14	6.43	2	1 Ave & E 44 St
2725	231	22	1.97	2	1 Ave & E 44 St
2726	231	9	18.74	2	1 Ave & E 44 St
2727	231	4	1.96	2	1 Ave & E 44 St
2728	231	15	6.98	2	1 Ave & E 44 St
2729	231	19	1.97	2	1 Ave & E 44 St
2730	231	3	1.96	2	1 Ave & E 44 St
2731	231	11	19.93	2	1 Ave & E 44 St
2732	231	10	24.51	2	1 Ave & E 44 St
2733	231	20	1.97	2	1 Ave & E 44 St
2734	231	12	8.07	2	1 Ave & E 44 St
2735	231	18	1.98	2	1 Ave & E 44 St
2736	231	0	2	2	1 Ave & E 44 St
2737	232	17	0	2	E 53 St & Madison Ave
2738	232	16	0	2	E 53 St & Madison Ave
2739	232	1	0	2	E 53 St & Madison Ave
2740	232	5	0	2	E 53 St & Madison Ave
2741	232	6	0.33	2	E 53 St & Madison Ave
2742	232	2	0	2	E 53 St & Madison Ave
2743	232	23	0	2	E 53 St & Madison Ave
2744	232	13	3.59	2	E 53 St & Madison Ave
2745	232	21	0	2	E 53 St & Madison Ave
2746	232	9	25.05	2	E 53 St & Madison Ave
2747	232	0	0	2	E 53 St & Madison Ave
2748	232	7	9.59	2	E 53 St & Madison Ave
2749	232	11	16.88	2	E 53 St & Madison Ave
2750	232	20	0	2	E 53 St & Madison Ave
2751	232	19	0	2	E 53 St & Madison Ave
2752	232	22	0	2	E 53 St & Madison Ave
2753	232	14	1.53	2	E 53 St & Madison Ave
2754	232	10	20.37	2	E 53 St & Madison Ave
2755	232	8	26.53	2	E 53 St & Madison Ave
2756	232	12	5.78	2	E 53 St & Madison Ave
2757	232	3	0	2	E 53 St & Madison Ave
2758	232	18	0	2	E 53 St & Madison Ave
2759	232	4	0	2	E 53 St & Madison Ave
2760	232	15	1.96	2	E 53 St & Madison Ave
2761	233	17	0	2	Broadway & W 57 St
2762	233	13	0.54	2	Broadway & W 57 St
2763	233	6	0	2	Broadway & W 57 St
2764	233	9	0.22	2	Broadway & W 57 St
2765	233	2	0	2	Broadway & W 57 St
2766	233	22	0.66	2	Broadway & W 57 St
2767	233	5	0	2	Broadway & W 57 St
2768	233	10	0.54	2	Broadway & W 57 St
2769	233	20	0.66	2	Broadway & W 57 St
2770	233	23	0.68	2	Broadway & W 57 St
2771	233	1	0.11	2	Broadway & W 57 St
2772	233	21	0.66	2	Broadway & W 57 St
2773	233	19	0	2	Broadway & W 57 St
2774	233	0	0.67	2	Broadway & W 57 St
2775	233	7	0	2	Broadway & W 57 St
2776	233	8	0	2	Broadway & W 57 St
2777	233	18	0	2	Broadway & W 57 St
2778	233	15	0	2	Broadway & W 57 St
2779	233	12	0.22	2	Broadway & W 57 St
2780	233	11	0.44	2	Broadway & W 57 St
2781	233	4	0	2	Broadway & W 57 St
2782	233	14	0.55	2	Broadway & W 57 St
2783	233	3	0	2	Broadway & W 57 St
2784	233	16	0	2	Broadway & W 57 St
2785	234	17	0	2	W 22 St & 11 Ave
2786	234	2	0.66	2	W 22 St & 11 Ave
2787	234	5	0	2	W 22 St & 11 Ave
2788	234	6	0	2	W 22 St & 11 Ave
2789	234	9	26.47	2	W 22 St & 11 Ave
2790	234	7	0.33	2	W 22 St & 11 Ave
2791	234	21	0.77	2	W 22 St & 11 Ave
2792	234	10	35.62	2	W 22 St & 11 Ave
2793	234	22	0.11	2	W 22 St & 11 Ave
2794	234	1	0.66	2	W 22 St & 11 Ave
2795	234	18	0	2	W 22 St & 11 Ave
2796	234	19	0	2	W 22 St & 11 Ave
2797	234	13	3.81	2	W 22 St & 11 Ave
2798	234	3	0.65	2	W 22 St & 11 Ave
2799	234	8	4.48	2	W 22 St & 11 Ave
2800	234	4	0.54	2	W 22 St & 11 Ave
2801	234	23	0.11	2	W 22 St & 11 Ave
2802	234	12	9.05	2	W 22 St & 11 Ave
2803	234	11	20.81	2	W 22 St & 11 Ave
2804	234	20	1.1	2	W 22 St & 11 Ave
2805	234	0	0.44	2	W 22 St & 11 Ave
2806	234	14	4.8	2	W 22 St & 11 Ave
2807	234	15	2.51	2	W 22 St & 11 Ave
2808	234	16	0.54	2	W 22 St & 11 Ave
2809	235	6	0	2	W 18 St & 11 Ave
2810	235	5	0	2	W 18 St & 11 Ave
2811	235	13	7.3	2	W 18 St & 11 Ave
2812	235	1	0	2	W 18 St & 11 Ave
2813	235	10	22.33	2	W 18 St & 11 Ave
2814	235	2	0	2	W 18 St & 11 Ave
2815	235	23	0	2	W 18 St & 11 Ave
2816	235	7	0.65	2	W 18 St & 11 Ave
2817	235	21	0	2	W 18 St & 11 Ave
2818	235	17	4.16	2	W 18 St & 11 Ave
2819	235	9	10.24	2	W 18 St & 11 Ave
2820	235	22	0	2	W 18 St & 11 Ave
2821	235	14	8.07	2	W 18 St & 11 Ave
2822	235	19	1.54	2	W 18 St & 11 Ave
2823	235	15	11.23	2	W 18 St & 11 Ave
2824	235	12	12.21	2	W 18 St & 11 Ave
2825	235	3	0	2	W 18 St & 11 Ave
2826	235	18	5.07	2	W 18 St & 11 Ave
2827	235	8	0.98	2	W 18 St & 11 Ave
2828	235	20	0.55	2	W 18 St & 11 Ave
2829	235	16	6.21	2	W 18 St & 11 Ave
2830	235	11	19.5	2	W 18 St & 11 Ave
2831	235	4	0	2	W 18 St & 11 Ave
2832	235	0	0	2	W 18 St & 11 Ave
2833	237	17	0.33	2	E 20 St & 2 Ave
2834	237	22	14.25	2	E 20 St & 2 Ave
2835	237	6	2.51	2	E 20 St & 2 Ave
2836	237	9	0	2	E 20 St & 2 Ave
2837	237	13	0.11	2	E 20 St & 2 Ave
2838	237	23	18.69	2	E 20 St & 2 Ave
2839	237	1	19.34	2	E 20 St & 2 Ave
2840	237	10	0	2	E 20 St & 2 Ave
2841	237	2	19.78	2	E 20 St & 2 Ave
2842	237	8	0.11	2	E 20 St & 2 Ave
2843	237	3	17.86	2	E 20 St & 2 Ave
2844	237	5	8.82	2	E 20 St & 2 Ave
2845	237	19	10.64	2	E 20 St & 2 Ave
2846	237	15	0	2	E 20 St & 2 Ave
2847	237	12	0.11	2	E 20 St & 2 Ave
2848	237	7	0.22	2	E 20 St & 2 Ave
2849	237	21	11.29	2	E 20 St & 2 Ave
2850	237	18	5.51	2	E 20 St & 2 Ave
2851	237	20	10.95	2	E 20 St & 2 Ave
2852	237	14	0	2	E 20 St & 2 Ave
2853	237	11	0	2	E 20 St & 2 Ave
2854	237	4	15.69	2	E 20 St & 2 Ave
2855	237	16	0.11	2	E 20 St & 2 Ave
2856	237	0	20.89	2	E 20 St & 2 Ave
2857	238	2	8.31	2	W 22 St & 10 Ave
2858	238	5	5.23	2	W 22 St & 10 Ave
2859	238	17	10.08	2	W 22 St & 10 Ave
2860	238	9	4.9	2	W 22 St & 10 Ave
2861	238	22	12.17	2	W 22 St & 10 Ave
2862	238	6	5.78	2	W 22 St & 10 Ave
2863	238	10	6.86	2	W 22 St & 10 Ave
2864	238	23	10.25	2	W 22 St & 10 Ave
2865	238	13	7.08	2	W 22 St & 10 Ave
2866	238	21	12.39	2	W 22 St & 10 Ave
2867	238	18	11.91	2	W 22 St & 10 Ave
2868	238	19	15.68	2	W 22 St & 10 Ave
2869	238	8	4.59	2	W 22 St & 10 Ave
2870	238	3	5.12	2	W 22 St & 10 Ave
2871	238	11	7.84	2	W 22 St & 10 Ave
2872	238	20	14.79	2	W 22 St & 10 Ave
2873	238	7	4.79	2	W 22 St & 10 Ave
2874	238	14	7.74	2	W 22 St & 10 Ave
2875	238	15	6.65	2	W 22 St & 10 Ave
2876	238	12	6.65	2	W 22 St & 10 Ave
2877	238	1	7.29	2	W 22 St & 10 Ave
2878	238	0	6.78	2	W 22 St & 10 Ave
2879	238	4	5.23	2	W 22 St & 10 Ave
2880	238	16	8.06	2	W 22 St & 10 Ave
2881	239	10	9.48	2	9 Ave & W 16 St
2882	239	21	2.08	2	9 Ave & W 16 St
2883	239	14	4.47	2	9 Ave & W 16 St
2884	239	3	1.96	2	9 Ave & W 16 St
2885	239	23	2.03	2	9 Ave & W 16 St
2886	239	6	2.18	2	9 Ave & W 16 St
2887	239	17	1.97	2	9 Ave & W 16 St
2888	239	22	1.97	2	9 Ave & W 16 St
2889	239	7	3.05	2	9 Ave & W 16 St
2890	239	19	1.97	2	9 Ave & W 16 St
2891	239	2	1.97	2	9 Ave & W 16 St
2892	239	13	5.12	2	9 Ave & W 16 St
2893	239	4	1.96	2	9 Ave & W 16 St
2894	239	18	1.98	2	9 Ave & W 16 St
2895	239	9	8.06	2	9 Ave & W 16 St
2896	239	12	5.13	2	9 Ave & W 16 St
2897	239	16	2.51	2	9 Ave & W 16 St
2898	239	11	7.19	2	9 Ave & W 16 St
2899	239	8	3.06	2	9 Ave & W 16 St
2900	239	0	2	2	9 Ave & W 16 St
2901	239	5	1.96	2	9 Ave & W 16 St
2902	239	20	2.19	2	9 Ave & W 16 St
2903	239	1	1.99	2	9 Ave & W 16 St
2904	239	15	3.49	2	9 Ave & W 16 St
2905	242	0	0	2	W 25 St & 6 Ave
2906	242	4	0	2	W 25 St & 6 Ave
2907	242	15	5.95	2	W 25 St & 6 Ave
2908	242	3	0	2	W 25 St & 6 Ave
2909	242	20	1.03	2	W 25 St & 6 Ave
2910	242	2	0	2	W 25 St & 6 Ave
2911	242	22	1.02	2	W 25 St & 6 Ave
2912	242	10	28.41	2	W 25 St & 6 Ave
