variable	value	label
5168	14	0.87	W 34 St & 11 Ave
5169	12	1.09	W 34 St & 11 Ave
5170	8	0.87	W 34 St & 11 Ave
5171	7	1.09	W 34 St & 11 Ave
5172	0	0	W 34 St & 11 Ave
5173	18	0	W 34 St & 11 Ave
5174	5	0	W 34 St & 11 Ave
5175	9	1.42	W 34 St & 11 Ave
5176	17	0	W 34 St & 11 Ave
5177	21	0	W 34 St & 11 Ave
5178	4	0	W 34 St & 11 Ave
5179	22	0	W 34 St & 11 Ave
5180	20	0	W 34 St & 11 Ave
5181	2	0	W 34 St & 11 Ave
5182	6	0.22	W 34 St & 11 Ave
5183	13	1.31	W 34 St & 11 Ave
5184	16	0	W 34 St & 11 Ave
5185	23	0.68	E 33 St & 5 Ave
5186	15	0.55	E 33 St & 5 Ave
5187	19	0	E 33 St & 5 Ave
5188	5	0.65	E 33 St & 5 Ave
5189	11	4.36	E 33 St & 5 Ave
5190	3	0.98	E 33 St & 5 Ave
5191	12	2.4	E 33 St & 5 Ave
5192	4	0.76	E 33 St & 5 Ave
5193	7	0.76	E 33 St & 5 Ave
5194	17	0	E 33 St & 5 Ave
5195	2	1.31	E 33 St & 5 Ave
5196	14	0.44	E 33 St & 5 Ave
5197	1	1.44	E 33 St & 5 Ave
5198	20	0.22	E 33 St & 5 Ave
5199	16	0.22	E 33 St & 5 Ave
5200	0	1.11	E 33 St & 5 Ave
5201	22	0.55	E 33 St & 5 Ave
5202	10	4.36	E 33 St & 5 Ave
5203	13	1.2	E 33 St & 5 Ave
5204	9	1.31	E 33 St & 5 Ave
5205	18	0	E 33 St & 5 Ave
5206	8	0.55	E 33 St & 5 Ave
5207	21	0.55	E 33 St & 5 Ave
5208	6	1.09	E 33 St & 5 Ave
5209	11	0.33	E 33 St & 1 Ave
5210	15	0	E 33 St & 1 Ave
5211	23	0	E 33 St & 1 Ave
5212	3	0	E 33 St & 1 Ave
5213	1	0	E 33 St & 1 Ave
5214	7	0.11	E 33 St & 1 Ave
5215	19	0	E 33 St & 1 Ave
5216	10	0.44	E 33 St & 1 Ave
5217	20	0	E 33 St & 1 Ave
5218	0	0	E 33 St & 1 Ave
5219	5	0	E 33 St & 1 Ave
5220	9	0.22	E 33 St & 1 Ave
5221	6	0.33	E 33 St & 1 Ave
5222	2	0	E 33 St & 1 Ave
5223	12	0.66	E 33 St & 1 Ave
5224	8	0	E 33 St & 1 Ave
5225	13	0	E 33 St & 1 Ave
5226	17	0	E 33 St & 1 Ave
5227	14	0	E 33 St & 1 Ave
5228	22	0	E 33 St & 1 Ave
5229	16	0	E 33 St & 1 Ave
5230	21	0	E 33 St & 1 Ave
5231	4	0	E 33 St & 1 Ave
5232	18	0	E 33 St & 1 Ave
5233	11	0.65	2 Ave & E 30 St
5234	23	0.11	2 Ave & E 30 St
5235	3	0.33	2 Ave & E 30 St
5236	20	0	2 Ave & E 30 St
5237	19	0.11	2 Ave & E 30 St
5238	7	1.2	2 Ave & E 30 St
5239	10	0.65	2 Ave & E 30 St
5240	15	0.22	2 Ave & E 30 St
5241	5	0.54	2 Ave & E 30 St
5242	22	0.11	2 Ave & E 30 St
5243	1	0.11	2 Ave & E 30 St
5244	17	0	2 Ave & E 30 St
5245	12	0.76	2 Ave & E 30 St
5246	4	0.33	2 Ave & E 30 St
5247	8	1.42	2 Ave & E 30 St
5248	16	0	2 Ave & E 30 St
5249	2	0	2 Ave & E 30 St
5250	14	0.65	2 Ave & E 30 St
5251	6	0.76	2 Ave & E 30 St
5252	9	0.65	2 Ave & E 30 St
5253	0	0.33	2 Ave & E 30 St
5254	13	0.65	2 Ave & E 30 St
5255	18	0.33	2 Ave & E 30 St
5256	21	0	2 Ave & E 30 St
5257	11	0	W 42 St & 8 Ave
5258	7	0	W 42 St & 8 Ave
5259	20	7.45	W 42 St & 8 Ave
5260	15	1.96	W 42 St & 8 Ave
5261	19	9.54	W 42 St & 8 Ave
5262	9	0	W 42 St & 8 Ave
5263	3	5.45	W 42 St & 8 Ave
5264	12	0	W 42 St & 8 Ave
5265	8	0	W 42 St & 8 Ave
5266	16	13.07	W 42 St & 8 Ave
5267	23	5.86	W 42 St & 8 Ave
5268	14	0.11	W 42 St & 8 Ave
5269	5	1.09	W 42 St & 8 Ave
5270	10	0	W 42 St & 8 Ave
5271	6	0	W 42 St & 8 Ave
5272	0	9.56	W 42 St & 8 Ave
5273	4	5.23	W 42 St & 8 Ave
5274	22	4.61	W 42 St & 8 Ave
5275	2	9.07	W 42 St & 8 Ave
5276	18	16.76	W 42 St & 8 Ave
5277	13	0	W 42 St & 8 Ave
5278	17	33.52	W 42 St & 8 Ave
5279	1	9.61	W 42 St & 8 Ave
5280	21	5.92	W 42 St & 8 Ave
5281	23	8	11 Av & 59 St
5282	7	7.41	11 Av & 59 St
5283	8	0.87	11 Av & 59 St
5284	11	0	11 Av & 59 St
5285	15	0	11 Av & 59 St
5286	5	2.51	11 Av & 59 St
5287	19	1.54	11 Av & 59 St
5288	20	2.74	11 Av & 59 St
5289	3	5.56	11 Av & 59 St
5290	12	0	11 Av & 59 St
5291	14	0	11 Av & 59 St
5292	1	10.39	11 Av & 59 St
5293	16	0	11 Av & 59 St
5294	10	0	11 Av & 59 St
5295	4	3.81	11 Av & 59 St
5296	22	5.95	11 Av & 59 St
5297	9	0	11 Av & 59 St
5298	0	12.89	11 Av & 59 St
5299	13	0	11 Av & 59 St
5300	6	9.81	11 Av & 59 St
5301	17	0	11 Av & 59 St
5302	2	7.54	11 Av & 59 St
5303	18	0.44	11 Av & 59 St
5304	21	3.74	11 Av & 59 St
5305	7	0.54	Forsyth St & Broome St
5306	12	0	Forsyth St & Broome St
5307	8	0.33	Forsyth St & Broome St
5308	3	5.99	Forsyth St & Broome St
5309	23	5.29	Forsyth St & Broome St
5310	19	1.54	Forsyth St & Broome St
5311	20	2.85	Forsyth St & Broome St
5312	11	0	Forsyth St & Broome St
5313	4	6.54	Forsyth St & Broome St
5314	14	0	Forsyth St & Broome St
5315	5	4.9	Forsyth St & Broome St
5316	1	5.52	Forsyth St & Broome St
5317	15	0	Forsyth St & Broome St
5318	13	0	Forsyth St & Broome St
5319	18	0.44	Forsyth St & Broome St
5320	16	0.22	Forsyth St & Broome St
5321	21	3.73	Forsyth St & Broome St
5322	0	4.22	Forsyth St & Broome St
5323	22	3.51	Forsyth St & Broome St
5324	17	0	Forsyth St & Broome St
5325	2	4.92	Forsyth St & Broome St
5326	10	0.11	Forsyth St & Broome St
5327	9	0	Forsyth St & Broome St
5328	6	3.05	Forsyth St & Broome St
5329	19	0	Broadway & W 39 St
5330	15	0	Broadway & W 39 St
5331	17	0	Broadway & W 39 St
5332	21	0	Broadway & W 39 St
5333	20	0	Broadway & W 39 St
5334	16	0	Broadway & W 39 St
5335	23	0	Broadway & W 39 St
5336	0	0	Broadway & W 39 St
5337	1	0	Broadway & W 39 St
5338	22	0	Broadway & W 39 St
5339	14	0.33	Broadway & W 39 St
5340	5	0	Broadway & W 39 St
5341	18	0	Broadway & W 39 St
5342	10	1.96	Broadway & W 39 St
5343	7	0	Broadway & W 39 St
5344	2	0	Broadway & W 39 St
5345	13	0.65	Broadway & W 39 St
5346	9	2.07	Broadway & W 39 St
5347	12	1.31	Broadway & W 39 St
5348	4	0	Broadway & W 39 St
5349	8	0	Broadway & W 39 St
5350	3	0	Broadway & W 39 St
5351	11	1.53	Broadway & W 39 St
5352	6	0	Broadway & W 39 St
5353	16	2.4	Water - Whitehall Plaza
5354	20	0	Water - Whitehall Plaza
5355	10	24.4	Water - Whitehall Plaza
5356	17	0.22	Water - Whitehall Plaza
5357	23	0	Water - Whitehall Plaza
5358	19	0	Water - Whitehall Plaza
5359	1	0	Water - Whitehall Plaza
5360	14	6.22	Water - Whitehall Plaza
5361	18	0	Water - Whitehall Plaza
5362	21	0	Water - Whitehall Plaza
5363	2	0	Water - Whitehall Plaza
5364	5	0	Water - Whitehall Plaza
5365	9	16.56	Water - Whitehall Plaza
5366	4	0	Water - Whitehall Plaza
5367	15	5.56	Water - Whitehall Plaza
5368	0	0	Water - Whitehall Plaza
5369	7	0	Water - Whitehall Plaza
5370	11	19.93	Water - Whitehall Plaza
5371	22	0	Water - Whitehall Plaza
5372	12	11.89	Water - Whitehall Plaza
5373	6	0	Water - Whitehall Plaza
5374	3	0	Water - Whitehall Plaza
5375	13	6.75	Water - Whitehall Plaza
5376	8	1.09	Water - Whitehall Plaza
5377	10	7.19	1 Ave & E 30 St
5378	11	3.27	1 Ave & E 30 St
5379	1	0	1 Ave & E 30 St
5380	23	0	1 Ave & E 30 St
5381	22	0.44	1 Ave & E 30 St
5382	8	9.5	1 Ave & E 30 St
5383	9	9.37	1 Ave & E 30 St
5384	7	12.31	1 Ave & E 30 St
5385	12	2.84	1 Ave & E 30 St
5386	19	0.33	1 Ave & E 30 St
5387	14	0.11	1 Ave & E 30 St
5388	18	0	1 Ave & E 30 St
5389	15	0	1 Ave & E 30 St
5390	6	5.56	1 Ave & E 30 St
5391	5	0.11	1 Ave & E 30 St
5392	0	0	1 Ave & E 30 St
5393	2	0	1 Ave & E 30 St
5394	4	0	1 Ave & E 30 St
5395	16	0	1 Ave & E 30 St
5396	13	1.2	1 Ave & E 30 St
5397	3	0	1 Ave & E 30 St
5398	17	0.11	1 Ave & E 30 St
5399	21	0.44	1 Ave & E 30 St
5400	20	0.44	1 Ave & E 30 St
5401	1	5.3	Lexington Ave & E 24 St
5402	10	12.85	Lexington Ave & E 24 St
5403	11	9.48	Lexington Ave & E 24 St
5404	15	7.2	Lexington Ave & E 24 St
5405	5	5.23	Lexington Ave & E 24 St
5406	23	5.07	Lexington Ave & E 24 St
5407	22	5.26	Lexington Ave & E 24 St
5408	6	5.23	Lexington Ave & E 24 St
5409	8	6.22	Lexington Ave & E 24 St
5410	18	5.96	Lexington Ave & E 24 St
5411	7	5.34	Lexington Ave & E 24 St
5412	3	5.23	Lexington Ave & E 24 St
5413	12	8.29	Lexington Ave & E 24 St
5414	14	7.42	Lexington Ave & E 24 St
5415	9	9.69	Lexington Ave & E 24 St
5416	2	5.25	Lexington Ave & E 24 St
5417	16	6.43	Lexington Ave & E 24 St
5418	13	8.06	Lexington Ave & E 24 St
5419	0	5.33	Lexington Ave & E 24 St
5420	17	5.91	Lexington Ave & E 24 St
5421	4	5.23	Lexington Ave & E 24 St
5422	19	5.91	Lexington Ave & E 24 St
5423	20	5.7	Lexington Ave & E 24 St
5424	21	5.26	Lexington Ave & E 24 St
5425	11	0.76	Lexington Ave & E 26 St
5426	22	0.22	Lexington Ave & E 26 St
5427	6	0	Lexington Ave & E 26 St
5428	14	0.87	Lexington Ave & E 26 St
5429	23	0.34	Lexington Ave & E 26 St
5430	3	0	Lexington Ave & E 26 St
5431	10	0.33	Lexington Ave & E 26 St
5432	1	1.33	Lexington Ave & E 26 St
5433	18	0	Lexington Ave & E 26 St
5434	2	0.22	Lexington Ave & E 26 St
5435	12	1.64	Lexington Ave & E 26 St
5436	8	0	Lexington Ave & E 26 St
5437	9	0.65	Lexington Ave & E 26 St
5438	7	0.11	Lexington Ave & E 26 St
5439	20	0	Lexington Ave & E 26 St
5440	15	0.22	Lexington Ave & E 26 St
5441	19	0.11	Lexington Ave & E 26 St
5442	0	1.33	Lexington Ave & E 26 St
5443	4	0	Lexington Ave & E 26 St
5444	5	0	Lexington Ave & E 26 St
5445	17	0.88	Lexington Ave & E 26 St
5446	13	0.87	Lexington Ave & E 26 St
5447	16	0.33	Lexington Ave & E 26 St
5448	21	0	Lexington Ave & E 26 St
5449	22	41.89	E 23 St & 1 Ave
5450	10	26.36	E 23 St & 1 Ave
5451	23	42.68	E 23 St & 1 Ave
5452	1	47.85	E 23 St & 1 Ave
5453	18	26.71	E 23 St & 1 Ave
5454	15	26.5	E 23 St & 1 Ave
5455	14	26.94	E 23 St & 1 Ave
5456	2	47.54	E 23 St & 1 Ave
5457	11	27.12	E 23 St & 1 Ave
5458	6	26.72	E 23 St & 1 Ave
5459	5	30.94	E 23 St & 1 Ave
5460	7	28.54	E 23 St & 1 Ave
5461	20	36.91	E 23 St & 1 Ave
5462	12	26.61	E 23 St & 1 Ave
5463	8	29.04	E 23 St & 1 Ave
5464	19	34.39	E 23 St & 1 Ave
5465	9	25.93	E 23 St & 1 Ave
5466	3	47.93	E 23 St & 1 Ave
5467	4	45.75	E 23 St & 1 Ave
5468	13	26.69	E 23 St & 1 Ave
5469	0	45.11	E 23 St & 1 Ave
5470	17	26.18	E 23 St & 1 Ave
5471	21	37.94	E 23 St & 1 Ave
5472	16	26.69	E 23 St & 1 Ave
5473	11	4.14	E 30 St & Park Ave S
5474	18	0.22	E 30 St & Park Ave S
5475	22	0	E 30 St & Park Ave S
5476	10	2.83	E 30 St & Park Ave S
5477	14	2.84	E 30 St & Park Ave S
5478	19	0	E 30 St & Park Ave S
5479	23	0	E 30 St & Park Ave S
5480	6	0	E 30 St & Park Ave S
5481	15	1.31	E 30 St & Park Ave S
5482	1	0	E 30 St & Park Ave S
5483	9	1.74	E 30 St & Park Ave S
5484	3	0	E 30 St & Park Ave S
5485	12	3.16	E 30 St & Park Ave S
5486	8	0.11	E 30 St & Park Ave S
5487	0	0	E 30 St & Park Ave S
5488	2	0	E 30 St & Park Ave S
5489	17	0.33	E 30 St & Park Ave S
5490	4	0	E 30 St & Park Ave S
5491	5	0	E 30 St & Park Ave S
5492	7	0	E 30 St & Park Ave S
5493	20	0	E 30 St & Park Ave S
5494	16	0.54	E 30 St & Park Ave S
5495	13	2.94	E 30 St & Park Ave S
5496	21	0	E 30 St & Park Ave S
5497	19	39.54	1 Ave & 18 St
5498	22	45.61	1 Ave & 18 St
5499	10	15.03	1 Ave & 18 St
5500	1	48.62	1 Ave & 18 St
5501	23	48.76	1 Ave & 18 St
5502	11	15.14	1 Ave & 18 St
5503	14	15.05	1 Ave & 18 St
5504	8	15.72	1 Ave & 18 St
5505	18	18.87	1 Ave & 18 St
5506	2	48.74	1 Ave & 18 St
5507	15	15.05	1 Ave & 18 St
5508	6	18.32	1 Ave & 18 St
5509	5	26.47	1 Ave & 18 St
5510	7	15.69	1 Ave & 18 St
5511	3	49.46	1 Ave & 18 St
5512	12	15.05	1 Ave & 18 St
5513	13	15.03	1 Ave & 18 St
5514	9	15.58	1 Ave & 18 St
5515	20	39.65	1 Ave & 18 St
5516	17	14.9	1 Ave & 18 St
5517	4	44.23	1 Ave & 18 St
5518	21	39.8	1 Ave & 18 St
5519	0	44.56	1 Ave & 18 St
5520	16	15.03	1 Ave & 18 St
5521	15	10.91	Spring St & 6 Ave
5522	14	10.8	Spring St & 6 Ave
5523	10	36.27	Spring St & 6 Ave
5524	11	27.67	Spring St & 6 Ave
5525	3	0.65	Spring St & 6 Ave
5526	6	0.33	Spring St & 6 Ave
5527	19	0.22	Spring St & 6 Ave
5528	23	2.82	Spring St & 6 Ave
5529	22	0.77	Spring St & 6 Ave
5530	4	0.65	Spring St & 6 Ave
5531	5	0.65	Spring St & 6 Ave
5532	18	0.33	Spring St & 6 Ave
5533	7	0.44	Spring St & 6 Ave
5534	2	0.66	Spring St & 6 Ave
5535	21	1.1	Spring St & 6 Ave
5536	8	2.51	Spring St & 6 Ave
5537	1	1.33	Spring St & 6 Ave
5538	20	0.33	Spring St & 6 Ave
5539	17	0.33	Spring St & 6 Ave
5540	12	14.39	Spring St & 6 Ave
5541	9	18.95	Spring St & 6 Ave
5542	16	4.36	Spring St & 6 Ave
5543	13	11.76	Spring St & 6 Ave
5544	0	2	Spring St & 6 Ave
5545	15	0.76	Central Park S & 6 Ave
5546	22	0	Central Park S & 6 Ave
5547	3	0	Central Park S & 6 Ave
5548	8	9.72	Central Park S & 6 Ave
5549	23	0	Central Park S & 6 Ave
5550	11	2.29	Central Park S & 6 Ave
5551	18	0.22	Central Park S & 6 Ave
5552	2	0	Central Park S & 6 Ave
5553	12	1.31	Central Park S & 6 Ave
5554	7	0.98	Central Park S & 6 Ave
5555	4	0	Central Park S & 6 Ave
5556	1	0	Central Park S & 6 Ave
5557	6	0.65	Central Park S & 6 Ave
5558	19	0	Central Park S & 6 Ave
5559	14	1.96	Central Park S & 6 Ave
5560	20	0.55	Central Park S & 6 Ave
5561	17	0.33	Central Park S & 6 Ave
5562	5	0.54	Central Park S & 6 Ave
5563	13	0.76	Central Park S & 6 Ave
5564	9	23.86	Central Park S & 6 Ave
5565	16	0.87	Central Park S & 6 Ave
5566	10	9.04	Central Park S & 6 Ave
5567	21	0.66	Central Park S & 6 Ave
5568	0	0	Central Park S & 6 Ave
5569	4	0	E 43 St & 2 Ave
5570	3	0	E 43 St & 2 Ave
5571	15	0	E 43 St & 2 Ave
5572	19	0	E 43 St & 2 Ave
5573	7	0	E 43 St & 2 Ave
5574	2	0	E 43 St & 2 Ave
5575	18	0	E 43 St & 2 Ave
5576	12	0.65	E 43 St & 2 Ave
5577	20	0	E 43 St & 2 Ave
5578	16	0	E 43 St & 2 Ave
5579	8	0	E 43 St & 2 Ave
5580	6	0	E 43 St & 2 Ave
5581	22	0	E 43 St & 2 Ave
5582	17	0	E 43 St & 2 Ave
5583	11	2.51	E 43 St & 2 Ave
5584	21	0	E 43 St & 2 Ave
5585	13	0.33	E 43 St & 2 Ave
5586	9	1.53	E 43 St & 2 Ave
5587	10	3.81	E 43 St & 2 Ave
5588	1	0	E 43 St & 2 Ave
5589	5	0	E 43 St & 2 Ave
5590	23	0	E 43 St & 2 Ave
5591	0	0	E 43 St & 2 Ave
5592	14	0.11	E 43 St & 2 Ave
5593	17	0	W 45 St & 8 Ave
5594	4	0.11	W 45 St & 8 Ave
5595	19	0	W 45 St & 8 Ave
5596	20	0.11	W 45 St & 8 Ave
5597	14	0.11	W 45 St & 8 Ave
5598	2	0.22	W 45 St & 8 Ave
5599	3	0	W 45 St & 8 Ave
5600	10	0.44	W 45 St & 8 Ave
5601	21	0.11	W 45 St & 8 Ave
5602	1	0	W 45 St & 8 Ave
5603	15	0.33	W 45 St & 8 Ave
5604	16	0.11	W 45 St & 8 Ave
5605	7	0.22	W 45 St & 8 Ave
5606	11	0.11	W 45 St & 8 Ave
5607	12	0	W 45 St & 8 Ave
5608	0	0.33	W 45 St & 8 Ave
5609	13	0.11	W 45 St & 8 Ave
5610	23	0.23	W 45 St & 8 Ave
5611	18	0.11	W 45 St & 8 Ave
5612	6	0	W 45 St & 8 Ave
5613	9	0.11	W 45 St & 8 Ave
5614	5	0	W 45 St & 8 Ave
5615	22	0.11	W 45 St & 8 Ave
5616	8	0	W 45 St & 8 Ave
5617	20	0	E 55 St & Lexington Ave
5618	13	6.1	E 55 St & Lexington Ave
5619	10	26.91	E 55 St & Lexington Ave
5620	21	0	E 55 St & Lexington Ave
5621	16	0.22	E 55 St & Lexington Ave
5622	9	24.51	E 55 St & Lexington Ave
5623	7	0.11	E 55 St & Lexington Ave
5624	11	17.54	E 55 St & Lexington Ave
5625	12	11.34	E 55 St & Lexington Ave
5626	2	0	E 55 St & Lexington Ave
5627	6	0	E 55 St & Lexington Ave
5628	14	3.82	E 55 St & Lexington Ave
5629	1	0	E 55 St & Lexington Ave
5630	5	0	E 55 St & Lexington Ave
5631	17	0	E 55 St & Lexington Ave
5632	0	0	E 55 St & Lexington Ave
5633	3	0	E 55 St & Lexington Ave
5634	15	1.53	E 55 St & Lexington Ave
5635	19	0	E 55 St & Lexington Ave
5636	8	4.59	E 55 St & Lexington Ave
5637	23	0	E 55 St & Lexington Ave
5638	22	0	E 55 St & Lexington Ave
5639	18	0	E 55 St & Lexington Ave
5640	4	0	E 55 St & Lexington Ave
5641	16	3.49	South End Av & Liberty St
5642	9	20.7	South End Av & Liberty St
5643	10	15.58	South End Av & Liberty St
5644	2	11.58	South End Av & Liberty St
5645	17	0.99	South End Av & Liberty St
5646	21	2.96	South End Av & Liberty St
5647	1	12.27	South End Av & Liberty St
5648	5	4.14	South End Av & Liberty St
5649	19	0.11	South End Av & Liberty St
5650	7	6.75	South End Av & Liberty St
5651	11	11.33	South End Av & Liberty St
5652	23	5.74	South End Av & Liberty St
5653	22	2.85	South End Av & Liberty St
5654	6	4.47	South End Av & Liberty St
5655	14	4.36	South End Av & Liberty St
5656	18	0.22	South End Av & Liberty St
5657	12	6.98	South End Av & Liberty St
5658	8	13.32	South End Av & Liberty St
5659	13	11	South End Av & Liberty St
5660	15	2.51	South End Av & Liberty St
5661	3	11.11	South End Av & Liberty St
5662	4	9.69	South End Av & Liberty St
5663	0	10.56	South End Av & Liberty St
5664	20	1.2	South End Av & Liberty St
5665	23	14.19	Catherine St & Monroe St
5666	5	18.19	Catherine St & Monroe St
5667	2	20.55	Catherine St & Monroe St
5668	21	6.36	Catherine St & Monroe St
5669	14	0	Catherine St & Monroe St
5670	3	23.97	Catherine St & Monroe St
5671	22	9.76	Catherine St & Monroe St
5672	10	0	Catherine St & Monroe St
5673	13	0	Catherine St & Monroe St
5674	1	20.22	Catherine St & Monroe St
5675	12	0	Catherine St & Monroe St
5676	9	0	Catherine St & Monroe St
5677	7	0.65	Catherine St & Monroe St
5678	11	0	Catherine St & Monroe St
5679	15	0	Catherine St & Monroe St
5680	19	2.19	Catherine St & Monroe St
5681	6	10.58	Catherine St & Monroe St
5682	0	18.56	Catherine St & Monroe St
5683	18	1.77	Catherine St & Monroe St
5684	4	19.61	Catherine St & Monroe St
5685	17	0.33	Catherine St & Monroe St
5686	20	3.4	Catherine St & Monroe St
5687	16	0	Catherine St & Monroe St
5688	8	0	Catherine St & Monroe St
5689	10	11.22	Grand St & Greene St
5690	9	3.92	Grand St & Greene St
5691	21	0.11	Grand St & Greene St
5692	1	0	Grand St & Greene St
5693	23	0.56	Grand St & Greene St
5694	2	0	Grand St & Greene St
5695	7	0	Grand St & Greene St
5696	11	12.31	Grand St & Greene St
5697	18	0	Grand St & Greene St
5698	5	0	Grand St & Greene St
5699	6	0	Grand St & Greene St
5700	14	12.32	Grand St & Greene St
5701	20	0	Grand St & Greene St
5702	12	12.1	Grand St & Greene St
5703	17	1.53	Grand St & Greene St
5704	13	10.57	Grand St & Greene St
5705	8	0.66	Grand St & Greene St
5706	3	0	Grand St & Greene St
5707	19	0	Grand St & Greene St
5708	0	0	Grand St & Greene St
5709	16	3.81	Grand St & Greene St
5710	22	0.66	Grand St & Greene St
5711	4	0	Grand St & Greene St
5712	15	6.98	Grand St & Greene St
5713	21	0.44	E 59 St & Sutton Pl
5714	2	0.66	E 59 St & Sutton Pl
5715	7	0.22	E 59 St & Sutton Pl
5716	14	0	E 59 St & Sutton Pl
5717	5	0.65	E 59 St & Sutton Pl
5718	10	0	E 59 St & Sutton Pl
5719	13	0.11	E 59 St & Sutton Pl
5720	23	0.68	E 59 St & Sutton Pl
5721	9	0.22	E 59 St & Sutton Pl
5722	0	0.67	E 59 St & Sutton Pl
5723	20	0.44	E 59 St & Sutton Pl
5724	1	0.44	E 59 St & Sutton Pl
5725	19	0	E 59 St & Sutton Pl
5726	6	0.65	E 59 St & Sutton Pl
5727	8	0.11	E 59 St & Sutton Pl
5728	11	0	E 59 St & Sutton Pl
5729	22	0.66	E 59 St & Sutton Pl
5730	17	0	E 59 St & Sutton Pl
5731	4	0.65	E 59 St & Sutton Pl
5732	16	0.22	E 59 St & Sutton Pl
5733	3	0.65	E 59 St & Sutton Pl
5734	12	0	E 59 St & Sutton Pl
5735	18	0	E 59 St & Sutton Pl
5736	15	0.22	E 59 St & Sutton Pl
5737	10	0	E Broadway & Grand St
5738	21	40.79	E Broadway & Grand St
5739	9	0	E Broadway & Grand St
5740	6	5.02	E Broadway & Grand St
5741	13	0	E Broadway & Grand St
5742	23	47.41	E Broadway & Grand St
5743	2	45.68	E Broadway & Grand St
5744	17	0.55	E Broadway & Grand St
5745	7	0.33	E Broadway & Grand St
5746	1	43.09	E Broadway & Grand St
5747	5	19.83	E Broadway & Grand St
5748	19	24.45	E Broadway & Grand St
5749	12	0	E Broadway & Grand St
5750	14	0	E Broadway & Grand St
5751	3	48.15	E Broadway & Grand St
5752	22	44.85	E Broadway & Grand St
5753	0	48.33	E Broadway & Grand St
5754	18	6.39	E Broadway & Grand St
5755	4	37.69	E Broadway & Grand St
5756	8	0	E Broadway & Grand St
5757	11	0	E Broadway & Grand St
5758	15	0	E Broadway & Grand St
5759	20	31.33	E Broadway & Grand St
5760	16	0	E Broadway & Grand St
5761	2	0.33	E 27 St & 1 Ave
5762	5	0	E 27 St & 1 Ave
5763	11	1.42	E 27 St & 1 Ave
5764	9	6.43	E 27 St & 1 Ave
5765	18	0	E 27 St & 1 Ave
5766	7	8.39	E 27 St & 1 Ave
5767	6	0.33	E 27 St & 1 Ave
5768	14	0.22	E 27 St & 1 Ave
5769	1	0.66	E 27 St & 1 Ave
5770	22	0.55	E 27 St & 1 Ave
5771	17	0.11	E 27 St & 1 Ave
5772	21	0.88	E 27 St & 1 Ave
5773	12	1.64	E 27 St & 1 Ave
5774	3	0	E 27 St & 1 Ave
5775	23	0.45	E 27 St & 1 Ave
5776	4	0	E 27 St & 1 Ave
5777	13	0.33	E 27 St & 1 Ave
5778	20	0	E 27 St & 1 Ave
5779	15	0	E 27 St & 1 Ave
5780	10	2.29	E 27 St & 1 Ave
5781	0	0.22	E 27 St & 1 Ave
5782	16	0	E 27 St & 1 Ave
5783	19	0	E 27 St & 1 Ave
5784	8	17.58	E 27 St & 1 Ave
5785	14	5.13	Little West St & 1 Pl
5786	21	5.48	Little West St & 1 Pl
5787	18	4.64	Little West St & 1 Pl
5788	2	10.27	Little West St & 1 Pl
5789	6	3.38	Little West St & 1 Pl
5790	4	10.02	Little West St & 1 Pl
5791	1	10.28	Little West St & 1 Pl
5792	8	0	Little West St & 1 Pl
5793	11	1.85	Little West St & 1 Pl
5794	7	0.22	Little West St & 1 Pl
5795	23	8.78	Little West St & 1 Pl
5796	13	3.81	Little West St & 1 Pl
5797	22	8.55	Little West St & 1 Pl
5798	17	4.38	Little West St & 1 Pl
5799	10	0.98	Little West St & 1 Pl
5800	16	3.92	Little West St & 1 Pl
5801	15	5.23	Little West St & 1 Pl
5802	19	3.72	Little West St & 1 Pl
5803	20	5.48	Little West St & 1 Pl
5804	9	0.22	Little West St & 1 Pl
5805	0	10.78	Little West St & 1 Pl
5806	5	8.39	Little West St & 1 Pl
5807	3	10.57	Little West St & 1 Pl
5808	12	2.4	Little West St & 1 Pl
5809	14	4.14	W 23 & 8 Ave
5810	11	5.01	W 23 & 8 Ave
5811	2	6.67	W 23 & 8 Ave
5812	17	4.38	W 23 & 8 Ave
5813	13	3.7	W 23 & 8 Ave
5814	18	8.39	W 23 & 8 Ave
5815	15	5.45	W 23 & 8 Ave
5816	7	4.58	W 23 & 8 Ave
5817	3	5.45	W 23 & 8 Ave
5818	23	5.86	W 23 & 8 Ave
5819	21	11.51	W 23 & 8 Ave
5820	19	8.54	W 23 & 8 Ave
5821	6	5.67	W 23 & 8 Ave
5822	16	5.45	W 23 & 8 Ave
5823	20	13.14	W 23 & 8 Ave
5824	22	8.88	W 23 & 8 Ave
5825	9	6.97	W 23 & 8 Ave
5826	4	5.23	W 23 & 8 Ave
5827	8	5.13	W 23 & 8 Ave
5828	0	4.56	W 23 & 8 Ave
5829	12	4.58	W 23 & 8 Ave
5830	10	6.64	W 23 & 8 Ave
5831	1	6.96	W 23 & 8 Ave
5832	5	5.66	W 23 & 8 Ave
5833	3	5.56	Coming soon: E 63 St & York Ave 
5834	6	5.56	Coming soon: E 63 St & York Ave 
5835	7	5.56	Coming soon: E 63 St & York Ave 
5836	20	5.55	Coming soon: E 63 St & York Ave 
5837	12	4.87	Coming soon: E 63 St & York Ave 
5838	15	6.45	Coming soon: E 63 St & York Ave 
5839	10	4.98	Coming soon: E 63 St & York Ave 
